image_id,model,original_path,upscaled_path,ssim,ms_ssim,psnr,lpips,sharpness,sharpness_diff_pct,contrast,contrast_diff_pct,entropy,noise,edge_density,edge_diff_pct,artifact_block,artifact_ringing,artifact_total,delta_e,high_freq_ratio,texture_complexity,local_quality_mean,local_quality_std,local_quality_min,histogram_corr,lab_L_mean,total_score
00000013_010,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_010.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_010.png,0.9541,0.9914,37.58,0.1762,8.64,84.1,57.0,1.1,7.485,4.6,1.05,39.7,505.82,52.16,557.98,1.01,0.5152385732878102,5.51625045016408,0.9493,0.0665,0.5526,0.5317,118.64229202270508,56.6
00000013_010,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_010.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_010.png,0.9077,0.9801,34.47,0.2731,10.37,120.9,57.7,2.4,7.441,4.7,1.4,86.1,501.33,51.33,552.66,1.38,0.5564653567577599,5.614094724878669,0.8985,0.1234,0.1796,0.6076,117.91964149475098,56.9
00000013_010,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_010.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_010.png,0.9439,0.992,37.09,0.1495,8.66,84.4,56.32,-0.1,7.54,10.19,0.81,8.0,1060.0,48.03,1108.03,1.54,0.5710357729642267,5.5529555305838585,0.9388,0.0416,0.7573,0.9307,117.22030353546144,54.6
00000013_011,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_011.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_011.png,0.9706,0.9905,36.69,0.1722,11.5,67.3,56.59,1.6,7.762,4.82,1.11,43.6,496.83,51.47,548.3,1.1,0.5073429684145949,5.360583253204823,0.9662,0.0243,0.7379,0.9605,147.65062046051025,56.9
00000013_011,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_011.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_011.png,0.9438,0.9794,34.28,0.265,12.68,84.5,57.44,3.2,7.738,4.68,1.35,74.8,468.74,51.43,520.17,1.4,0.5361659858764833,5.447282250970602,0.9364,0.0253,0.7939,0.873,147.2478313446045,57.3
00000013_011,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_011.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_011.png,0.9547,0.9926,36.61,0.1321,10.02,45.8,56.19,0.9,7.726,9.86,0.82,5.7,999.31,47.36,1046.6699999999998,1.51,0.5766834289554916,5.419039791449904,0.9481,0.0402,0.7788,0.9941,145.9830722808838,55.0
00000013_012,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_012.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_012.png,0.9626,0.9919,39.58,0.1835,6.45,50.9,56.47,0.7,7.496,3.73,0.91,28.2,429.36,48.97,478.33,0.93,0.4414237782371538,5.279089501127601,0.959,0.0475,0.4744,0.7394,123.25379467010498,56.4
00000013_012,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_012.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_012.png,0.9269,0.9801,35.42,0.2806,8.12,90.2,57.16,2.0,7.449,3.9,1.2,68.5,425.26,48.52,473.78,1.28,0.5132449741437348,5.341702066361904,0.9226,0.0769,0.1916,0.8816,122.60759162902832,56.6
00000013_012,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_012.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_012.png,0.9442,0.9927,37.77,0.1423,7.61,78.2,55.97,-0.2,7.539,9.67,0.78,8.9,1009.16,45.66,1054.82,1.5,0.5704623425827721,5.366860991343856,0.9355,0.0519,0.7444,0.6957,121.79945755004884,54.4
00000013_013,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_013.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_013.png,0.9617,0.9904,39.38,0.2093,6.99,51.6,49.75,0.3,7.505,3.97,0.71,35.3,427.9,47.52,475.42,0.97,0.4548194317378431,5.110040847212076,0.9628,0.0138,0.9223,0.9809,145.1331081390381,55.1
00000013_013,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_013.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_013.png,0.9304,0.9779,36.01,0.3153,7.81,69.4,50.61,2.1,7.508,3.82,0.99,87.5,396.68,47.93,444.61,1.28,0.5088851774576088,5.196416862308979,0.9288,0.0192,0.8578,0.9476,144.63187503814697,55.6
00000013_013,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_013.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_013.png,0.9465,0.9919,37.68,0.151,8.13,76.2,49.94,0.7,7.528,10.3,0.59,11.3,1049.63,43.48,1093.11,1.52,0.5937919248608744,5.255985790863633,0.9468,0.0333,0.8152,0.9966,143.56542682647705,53.2
00000013_014,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_014.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_014.png,0.9822,0.9946,43.39,0.1453,0.67,-3.8,29.36,0.0,6.557,2.55,0.07,108.7,243.08,39.54,282.62,0.86,0.4708937787272805,2.839354891330004,0.9765,0.0052,0.9534,0.9802,120.7663869857788,47.6
00000013_014,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_014.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_014.png,0.9583,0.9785,39.69,0.2832,1.03,49.0,29.15,-0.7,6.551,2.02,0.12,272.2,169.44,34.56,204.0,1.13,0.520903713367468,2.6355238538235426,0.9437,0.0261,0.8609,0.9937,119.36891078948976,47.5
00000013_014,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_014.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_014.png,0.974,0.9951,42.69,0.1183,1.82,163.0,29.02,-1.1,6.589,6.43,0.04,7.0,623.29,36.76,660.05,1.24,0.5973437319963331,2.8837837697938085,0.9718,0.0231,0.703,0.9729,118.89869403839111,46.3
00000013_015,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_015.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_015.png,0.984,0.9947,42.95,0.1369,0.9,34.7,29.78,0.2,6.594,2.53,0.1,84.1,232.82,28.7,261.52,0.85,0.5144156244832292,2.6836480339989066,0.9777,0.006,0.9398,0.9839,120.52395248413086,47.6
00000013_015,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_015.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_015.png,0.9576,0.9793,39.42,0.2742,1.35,101.8,29.64,-0.3,6.598,2.02,0.16,207.6,160.21,31.05,191.26,1.1,0.5570049618142903,2.4920359533280134,0.9463,0.0273,0.8333,0.9899,119.15444374084473,47.5
00000013_015,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_015.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_015.png,0.9806,0.9955,42.99,0.1123,1.72,157.6,29.5,-0.7,6.632,6.07,0.05,-12.6,580.71,25.79,606.5,1.22,0.6044567886913078,2.726478148251772,0.9756,0.0108,0.9006,0.9877,118.6674280166626,46.4
00000013_016,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_016.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_016.png,0.984,0.9946,43.13,0.1424,0.71,16.4,28.51,0.2,6.534,2.49,0.09,123.0,217.31,28.2,245.51,0.86,0.488865548323493,2.3951706010848284,0.9777,0.0052,0.9433,0.9857,121.46801662445068,46.9
00000013_016,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_016.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_016.png,0.9589,0.9782,39.42,0.2815,1.1,79.9,28.29,-0.5,6.537,1.92,0.13,208.7,137.05,31.78,168.83,1.11,0.5314231707977197,2.177615649998188,0.9444,0.0261,0.8608,0.9893,120.09101963043211,46.8
00000013_016,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_016.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_016.png,0.9785,0.995,42.92,0.1263,1.71,180.7,28.27,-0.6,6.584,6.32,0.04,3.2,598.72,26.34,625.0600000000001,1.26,0.6139247843778954,2.4559820629656315,0.9738,0.0106,0.9241,0.9878,119.5708360671997,45.7
00000013_017,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_017.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_017.png,0.9852,0.9948,42.8,0.1276,1.03,33.2,33.21,0.5,6.735,2.6,0.1,51.8,240.64,36.02,276.66,0.86,0.4990705449136127,2.83397295512259,0.9779,0.0085,0.8912,0.9855,118.62532138824464,48.5
00000013_017,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_017.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_017.png,0.9498,0.9778,38.37,0.2718,1.43,85.9,33.47,1.3,6.733,2.04,0.15,124.4,161.59,39.89,201.48,1.15,0.5296773442246119,2.6531316339969635,0.9345,0.0648,0.4511,0.9762,117.17205429077148,48.5
00000013_017,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_017.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_017.png,0.9831,0.9954,42.9,0.1121,1.79,131.8,32.8,-0.7,6.753,5.97,0.06,-4.4,571.79,35.1,606.89,1.19,0.5843925443292872,2.858420605771244,0.9764,0.0104,0.9384,0.9948,116.8417797088623,47.3
00000013_018,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_018.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_018.png,0.9637,0.9915,37.5,0.1983,6.16,52.1,48.85,1.0,7.492,3.67,0.79,6.0,389.51,53.89,443.4,0.99,0.4433370841596987,5.262957941740751,0.9603,0.0334,0.6811,0.9306,107.088623046875,55.3
00000013_018,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_018.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_018.png,0.9312,0.9805,35.21,0.3053,6.32,56.1,49.14,1.6,7.477,3.31,0.92,24.1,334.74,49.9,384.64,1.31,0.4690253687618968,5.262887645512819,0.9217,0.0654,0.4462,0.9042,106.20536518096924,55.6
00000013_018,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_018.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_018.png,0.9582,0.9934,38.9,0.1543,6.67,64.8,48.31,-0.1,7.491,9.14,0.75,1.4,936.92,49.16,986.08,1.47,0.5642922635517792,5.326408362016082,0.9549,0.0274,0.8201,0.9683,105.45148754119872,53.4
00000013_019,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_019.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_019.png,0.9877,0.9949,42.73,0.1349,0.95,34.5,31.31,0.7,6.69,2.67,0.1,86.2,251.3,35.48,286.78000000000003,0.86,0.5028456830397685,2.954518161714077,0.9759,0.0137,0.8349,0.9801,120.98455905914308,48.3
00000013_019,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_019.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_019.png,0.9547,0.98,38.84,0.2637,1.42,99.9,31.39,0.9,6.675,2.16,0.17,234.1,181.43,43.15,224.58,1.13,0.544980088757044,2.783947214484215,0.9366,0.0669,0.3806,0.9797,119.62322807312012,48.2
00000013_019,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_019.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_019.png,0.9837,0.9955,42.86,0.1082,1.83,158.1,30.91,-0.6,6.724,6.22,0.05,-10.6,602.55,27.04,629.5899999999999,1.21,0.5923948493217154,2.984261065721512,0.9754,0.0108,0.9206,0.993,119.2456693649292,47.1
00000013_020,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_020.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_020.png,0.9863,0.9946,42.31,0.1299,0.67,8.7,36.6,1.3,6.818,2.6,0.09,327.3,239.86,32.87,272.73,0.88,0.4654571545541196,2.851198143325746,0.9764,0.0099,0.9078,0.9662,115.70952415466309,49.1
00000013_020,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_020.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_020.png,0.9514,0.9793,37.99,0.2612,1.18,90.5,36.76,1.7,6.838,2.11,0.14,599.5,171.39,41.03,212.42,1.16,0.5148324577131939,2.699342854321003,0.9334,0.0779,0.3103,0.9555,114.30414009094238,49.2
00000013_020,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_020.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_020.png,0.9846,0.9957,43.2,0.1049,1.57,153.1,35.9,-0.6,6.808,5.88,0.02,1.9,563.54,33.98,597.52,1.16,0.5765456464553995,2.8790169255808,0.9776,0.0104,0.9171,0.9941,114.07366943359376,47.9
00000013_021,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_021.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_021.png,0.9764,0.9947,42.96,0.1357,0.8,16.0,35.4,1.0,6.689,2.53,0.08,59.0,244.38,30.29,274.67,0.87,0.4927605943970984,2.773968237452209,0.9658,0.0618,0.4702,0.9295,117.29246997833252,48.6
00000013_021,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_021.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_021.png,0.9446,0.9794,39.66,0.2687,1.15,66.7,35.13,0.2,6.66,1.99,0.11,126.8,171.97,32.77,204.74,1.1,0.5347450083463536,2.594885984435677,0.9275,0.0846,0.3487,0.9037,116.00321006774902,48.5
00000013_021,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_021.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_021.png,0.9811,0.9954,42.91,0.1126,1.73,150.1,34.72,-1.0,6.719,6.1,0.04,-26.2,594.3,31.19,625.49,1.21,0.5922604791784023,2.817640006542206,0.974,0.0106,0.9052,0.948,115.612530708313,47.4
00000013_022,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_022.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_022.png,0.9454,0.9931,40.2,0.1756,2.62,27.2,67.6,0.7,7.614,3.17,0.38,19.5,376.24,56.72,432.96,0.93,0.4632868467959387,5.425650011748076,0.9538,0.0572,0.5228,0.2991,106.729323387146,58.3
00000013_022,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_022.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_022.png,0.9083,0.9855,37.4,0.263,3.64,76.5,67.98,1.3,7.567,3.15,0.49,51.2,364.96,50.72,415.68,1.2,0.5009725163429796,5.4779124073684216,0.9195,0.0934,0.2474,0.5726,105.97280311584473,58.5
00000013_022,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_022.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_022.png,0.9653,0.9957,41.53,0.0733,3.62,75.2,66.84,-0.4,7.695,7.58,0.28,-14.0,785.68,53.57,839.25,1.2,0.5267496917361202,5.42402702383697,0.9672,0.0295,0.7783,0.7094,105.33615016937256,56.9
00000013_023,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_023.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_023.png,0.9815,0.9954,40.91,0.1253,5.7,14.4,46.81,0.4,7.37,2.91,0.61,-2.1,301.53,58.29,359.82,0.82,0.5751073351080138,3.852237090468407,0.9785,0.0324,0.6238,0.9222,123.27028846740724,53.0
00000013_023,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_023.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_023.png,0.9619,0.9859,38.58,0.24,6.49,30.4,47.05,0.9,7.369,2.45,0.75,20.9,244.02,56.56,300.58000000000004,1.03,0.5808549975197009,3.789850138127804,0.9554,0.0506,0.4324,0.892,122.33304595947266,53.2
00000013_023,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_023.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_023.png,0.9804,0.9958,40.47,0.1058,4.56,-8.4,46.48,-0.3,7.371,5.58,0.5,-19.4,567.41,53.35,620.76,1.24,0.5741983606283783,3.842466864734888,0.9741,0.0216,0.8009,0.9528,121.78869438171388,52.0
00000013_024,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_024.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_024.png,0.9818,0.9953,42.56,0.1386,3.15,23.6,52.78,0.3,7.575,2.82,0.27,6.8,277.4,55.21,332.61,0.78,0.5339243893312334,3.913201969116926,0.977,0.0241,0.7173,0.8692,133.27090167999268,54.2
00000013_024,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_024.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_024.png,0.9604,0.9868,40.01,0.2461,3.18,24.7,53.15,1.0,7.556,2.37,0.32,25.7,226.13,49.53,275.66,0.98,0.5318550903456157,3.8587444787845016,0.9532,0.0396,0.6191,0.8004,132.43954753875732,54.4
00000013_024,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_024.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_024.png,0.9752,0.9956,40.81,0.1117,3.05,19.8,52.55,-0.1,7.549,6.22,0.24,-6.0,607.69,52.39,660.08,1.26,0.564742364185764,3.912494732066989,0.9697,0.02,0.8273,0.7884,131.79720211029053,53.0
00000013_025,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_025.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_025.png,0.9272,0.993,39.49,0.1652,2.9,44.8,68.17,1.0,7.486,3.18,0.45,32.8,372.36,53.56,425.92,0.94,0.4808293405435389,5.172623489052057,0.9325,0.113,0.4253,0.0929,100.79287624359132,57.8
00000013_025,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_025.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_025.png,0.8774,0.9853,36.85,0.2507,4.0,99.7,68.57,1.6,7.443,3.16,0.53,58.0,363.96,48.7,412.66,1.24,0.5185999222098739,5.206526219844818,0.8834,0.1804,0.153,0.1914,99.96588516235352,58.0
00000013_025,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_025.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_025.png,0.9697,0.9958,41.71,0.07,3.67,83.3,67.23,-0.4,7.6,7.43,0.3,-12.2,767.35,51.06,818.4100000000001,1.16,0.5341827757585036,5.177396032959223,0.9716,0.0202,0.855,0.9618,99.59108543395996,56.5
00000013_026,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_026.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_026.png,0.9663,0.9954,41.45,0.1052,6.17,15.2,51.55,0.8,7.287,3.1,0.66,1.7,324.63,53.91,378.54,0.82,0.5420848192539955,4.080358799546957,0.9657,0.0709,0.541,0.6385,120.6252737045288,53.8
00000013_026,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_026.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_026.png,0.9368,0.9852,38.48,0.2231,7.06,31.9,51.8,1.3,7.238,2.73,0.82,27.3,277.18,50.39,327.57,1.05,0.5538306886148585,4.047400318086147,0.9304,0.1129,0.2318,0.4938,119.67646217346191,54.0
00000013_026,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_026.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_026.png,0.9694,0.9952,39.95,0.1064,5.26,-1.7,50.76,-0.7,7.271,5.61,0.56,-12.9,572.54,52.81,625.3499999999999,1.2,0.5514395656893437,4.074710877612233,0.9668,0.0279,0.8526,0.6903,119.3062982559204,52.8
00000013_027,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_027.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_027.png,0.9775,0.9955,38.57,0.1101,6.06,66.2,48.16,0.9,7.326,3.08,0.7,23.5,315.25,53.76,369.01,0.83,0.5981751457567134,3.598544653505087,0.972,0.0543,0.5667,0.8736,124.32875347137453,52.8
00000013_027,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_027.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_027.png,0.9474,0.9856,36.4,0.228,7.31,100.4,48.59,1.8,7.305,2.7,0.85,49.0,267.72,50.73,318.45000000000005,1.09,0.6114495211525272,3.5528787039220333,0.939,0.1044,0.2527,0.7916,123.36814022064208,53.0
00000013_027,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_027.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_027.png,0.9766,0.9957,40.73,0.1022,4.31,18.1,47.66,-0.1,7.332,5.46,0.53,-6.9,550.15,49.3,599.4499999999999,1.21,0.5654424087236514,3.60248314216733,0.9718,0.0241,0.85,0.9489,123.01821327209473,51.8
00000013_028,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_028.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_028.png,0.9703,0.9954,40.89,0.1157,6.52,23.7,52.31,0.8,7.449,3.29,0.75,10.4,332.33,59.59,391.92,0.82,0.5229286699388498,4.074204554781318,0.9661,0.0739,0.463,0.6468,121.17284679412842,54.2
00000013_028,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_028.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_028.png,0.9403,0.9862,37.92,0.2191,7.57,43.5,52.71,1.5,7.397,2.97,0.9,32.8,293.18,54.83,348.01,1.08,0.5427327580672616,4.040242927148938,0.9331,0.1064,0.326,0.5274,120.30044841766356,54.4
00000013_028,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_028.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_028.png,0.972,0.9953,40.09,0.1061,5.61,6.5,51.66,-0.5,7.429,6.17,0.65,-4.3,621.59,55.38,676.97,1.24,0.5335574657827773,4.067988563328981,0.9674,0.0288,0.7016,0.655,119.8958158493042,53.0
00000013_029,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_029.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_029.png,0.9675,0.9958,42.4,0.115,3.02,4.8,48.88,1.0,7.277,2.27,0.35,0.0,247.77,48.99,296.76,0.77,0.5221487635115664,3.3105412451550364,0.9707,0.0553,0.5985,0.7125,118.80872058868408,52.5
